"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"02/12/2024,""965.11"",""965.11"",""965.11"",""965.11"","""",""-0.06%"""
"02/09/2024,""965.70"",""965.70"",""965.70"",""965.70"","""",""0.36%"""
"02/08/2024,""962.21"",""962.21"",""962.21"",""962.21"","""",""-0.25%"""
"02/07/2024,""964.62"",""964.62"",""964.62"",""964.62"","""",""-0.20%"""
"02/06/2024,""966.53"",""966.53"",""966.53"",""966.53"","""",""0.34%"""
"02/05/2024,""963.26"",""963.26"",""963.26"",""963.26"","""",""-0.05%"""
"02/02/2024,""963.77"",""963.77"",""963.77"",""963.77"","""",""-0.09%"""
"02/01/2024,""964.62"",""964.62"",""964.62"",""964.62"","""",""0.15%"""
"01/31/2024,""963.17"",""963.17"",""963.17"",""963.17"","""",""-0.12%"""
"01/30/2024,""964.34"",""964.34"",""964.34"",""964.34"","""",""0.04%"""
"01/29/2024,""963.97"",""963.97"",""963.97"",""963.97"","""",""0.31%"""
"01/26/2024,""961.02"",""961.02"",""961.02"",""961.02"","""",""0.07%"""
"01/25/2024,""960.33"",""960.33"",""960.33"",""960.33"","""",""0.42%"""
"01/24/2024,""956.30"",""956.30"",""956.30"",""956.30"","""",""-0.06%"""
"01/23/2024,""956.92"",""956.92"",""956.92"",""956.92"","""",""0.46%"""
"01/22/2024,""952.53"",""952.53"",""952.53"",""952.53"","""",""-0.09%"""
"01/19/2024,""953.42"",""953.42"",""953.42"",""953.42"","""",""0.06%"""
"01/18/2024,""952.81"",""952.81"",""952.81"",""952.81"","""",""0.11%"""
"01/17/2024,""951.78"",""951.78"",""951.78"",""951.78"","""",""-0.51%"""
"01/16/2024,""956.64"",""956.64"",""956.64"",""956.64"","""",""0.14%"""
"01/15/2024,""955.26"",""955.26"",""955.26"",""955.26"","""",""0.16%"""
"01/12/2024,""953.73"",""953.73"",""953.73"",""953.73"","""",""-0.40%"""
"01/11/2024,""957.59"",""957.59"",""957.59"",""957.59"","""",""-0.05%"""
"01/10/2024,""958.05"",""958.05"",""958.05"",""958.05"","""",""0.09%"""
"01/09/2024,""957.21"",""957.21"",""957.21"",""957.21"","""",""0.10%"""
"01/08/2024,""956.27"",""956.27"",""956.27"",""956.27"","""",""0.45%"""
"01/05/2024,""952.00"",""952.00"",""952.00"",""952.00"","""",""-0.08%"""
"01/04/2024,""952.78"",""952.78"",""952.78"",""952.78"","""",""-0.07%"""
