Date,Open,High,Low,Close,Volume
2020-06-04,8296.57,8406.36,8270.95,8406.36,66961390
2020-06-05,8449.92,8662.4,8449.92,8643.05,80221532
2020-06-08,8645.79,8702.78,8533.13,8653.9,66521056
2020-06-09,8679.96,8713.45,8525.89,8604.38,80392590
2020-06-10,8613.91,8640.17,8517.69,8611.36,115137714
2020-06-12,8387.12,8472.77,8219.16,8370.19,104573614
2020-06-15,8273.01,8273.01,8146.91,8157.05,99980121
2020-06-16,8266.39,8451.25,8266.39,8400.72,85405515
2020-06-17,8456.57,8456.57,8336.28,8378.42,60711188
2020-06-18,8384.48,8432.74,8344.42,8383.97,85541343
2020-06-19,8385.14,8421.5,8376.21,8414.42,104217497
2020-06-22,8406.03,8429.4,8339.54,8384.76,64519776
2020-06-23,8449.42,8616.02,8426.58,8541.26,69830646
2020-06-24,8570.25,8583.69,8358.27,8358.27,54697545
2020-06-25,8337.1,8412.32,8248.08,8390.48,42456324
2020-06-26,8411.62,8411.62,8226.3,8227.27,37617502
2020-06-29,8204.59,8278.29,8192.98,8278.29,45600512
2020-06-30,8306.07,8309.36,8189.42,8206.53,50381203
2020-07-01,8245.67,8291.06,8139.4,8289.36,38091524
2020-07-02,8324.12,8452.67,8324.12,8429.97,45708183
2020-07-03,8454.38,8461.96,8401.79,8426.23,24935189
2020-07-06,8523.45,8559.78,8461.42,8503.03,34618878
2020-07-07,8487.51,8487.51,8401.76,8406.69,32822530
2020-07-08,8381.96,8388.36,8332.1,8356.13,30930441
2020-07-09,8402.21,8411.04,8368.05,8372.74,38895182
2020-07-10,8314.5,8397.42,8287.03,8397.17,27332274
2020-07-13,8480.72,8480.72,8420.3,8426.2,37261927
2020-07-14,8383.61,8383.61,8270.87,8296.84,52028588
2020-07-15,8360.89,8411.97,8334.83,8404.12,45044712
2020-07-16,8383.23,8422.79,8361.1,8422.79,41548862
2020-07-17,8417.35,8423.31,8374.75,8401.6,36500290
2020-07-20,8389.79,8565.94,8379.73,8565.94,57475494
2020-07-21,8634.37,8765.24,8592,8614.87,86670223
2020-07-22,8618.38,8618.38,8530.7,8530.7,37475189
2020-07-23,8578.49,8580.02,8468.59,8476.26,31841520
2020-07-24,8366.67,8430.56,8350.45,8428.85,30102588
2020-07-27,8450.63,8488.35,8404.12,8481.63,39140749
2020-07-28,8481.48,8520.24,8398.97,8469.31,50599316
2020-07-29,8466.81,8493.89,8391.11,8480.84,40626782
2020-07-30,8453.09,8478.9,8186.67,8186.67,62888310
2020-07-31,8222.81,8323.52,8214.25,8221.38,48162041
2020-08-03,8272.03,8425.99,8235.05,8384.59,30262863
2020-08-04,8451.79,8501.12,8390.48,8423.44,27550878
2020-08-05,8500.02,8553.17,8481.31,8518.04,30255832
2020-08-06,8536.3,8563.7,8418.21,8444.47,28402118
2020-08-07,8439.04,8461.58,8400.81,8436.4,29519963
2020-08-10,8460.54,8493.39,8423.91,8461.11,21120532
2020-08-11,8470.26,8623.98,8470.26,8580.67,31318500
2020-08-12,8563.59,8612.29,8550.2,8606.43,27527677
2020-08-13,8621.58,8720.69,8616.49,8638.07,24508737
2020-08-14,8632.68,8632.68,8558.77,8619.34,15869586
2020-08-17,8637.55,8662.97,8574.89,8652.6,18272696
2020-08-18,8618.99,8641.74,8573.76,8587.85,25969684
2020-08-19,8584.07,8615.99,8535.37,8541.96,18454611
2020-08-20,8492.25,8506.61,8460.1,8466.39,16460728
2020-08-21,8531.92,8531.92,8451.51,8487.3,19486174
2020-08-24,8545.29,8578.43,8514.51,8568.97,18620234
2020-08-25,8621.33,8640.04,8494.33,8495.68,21663037
2020-08-26,8484.14,8596.26,8469.93,8596.26,17573048
2020-08-27,8578.09,8619.76,8545.58,8590.28,20495947
2020-08-28,8588.42,8629.14,8534.17,8541.01,20031718
2020-08-31,8560.41,8572.27,8405.94,8435.68,40510513
2020-09-01,8468.54,8475.07,8296.99,8319.7,36785925
2020-09-02,8377.82,8425,8346.19,8380.73,39468043
2020-09-03,8397.57,8465.93,8293.12,8313.82,31054180
2020-09-04,8219.95,8314.07,8210.59,8255.04,24418486
2020-09-07,8304.15,8353.08,8281,8319.71,20286027
2020-09-08,8343.13,8349.32,8071.56,8132.42,44032726
2020-09-09,8142.25,8320.69,8142.25,8318.24,27297358
2020-09-10,8321.02,8354.99,8226.01,8291.07,21566783
2020-09-11,8303.48,8341.67,8292.28,8321.39,19717028
2020-09-14,8374.93,8378.44,8266.14,8266.14,25052757
2020-09-15,8292.83,8293.78,8174.49,8196.89,38106841
2020-09-16,8205.97,8224.81,8143.02,8172.29,32531773
2020-09-17,8098.7,8205.06,8084.83,8205.06,35332247
2020-09-18,8221.39,8221.39,8124.51,8140.28,59290147
2020-09-21,8106.25,8219.8,7930.14,7930.14,62965939
2020-09-22,7971.58,8014.73,7932.36,7968.47,42616101
2020-09-23,8021.1,8058.33,7938.68,7938.68,49478481
2020-09-24,7861.2,7904.19,7824.55,7868.09,37550767
2020-09-25,7877.32,7923.85,7844.09,7902.05,55756597
2020-09-28,7982.39,8165.77,7979.71,8165.77,47442314
2020-09-29,8161.32,8161.32,8096.02,8096.02,26731212
2020-09-30,8072.61,8098.8,8035.23,8081.54,30087238
2020-10-01,8122.01,8128.87,8017.79,8036.54,31694037
2020-10-02,8002.22,8075.33,7967.25,8047.83,23096843
2020-10-05,8113.11,8223.3,8113.11,8208.42,26050771
2020-10-06,8244.81,8293.37,8229.01,8234.16,34389999
2020-10-07,8235.49,8254.64,8156.75,8242.84,28421973
2020-10-08,8282.37,8282.37,8129.81,8158.35,28205955
2020-10-09,8134.25,8134.25,7985.23,8063.02,36115558
2020-10-12,8089.71,8105.58,8007.23,8018.2,31195329
2020-10-13,8005.09,8005.09,7923.04,7936.19,32332431
2020-10-14,7977.7,8051.83,7934.87,7955.76,41739382
2020-10-15,7931.32,7931.32,7703.82,7703.82,43166786
2020-10-16,7743.69,7838.17,7711.38,7814.36,30325925
2020-10-19,7849.98,7917.39,7749.67,7768.37,25243820
2020-10-20,7759.13,7836.68,7717.5,7800.79,26420977
2020-10-21,7827.01,7827.01,7684.4,7716.35,24362257
2020-10-22,7686.88,7763.73,7649.66,7712.84,27304481
2020-10-23,7719.62,7774.97,7650.84,7668.93,36486219
2020-10-26,7615.25,7637.79,7551.76,7551.76,23245125
2020-10-27,7588.15,7605.11,7439.53,7478.85,31794567
2020-10-28,7401.19,7401.19,7132.63,7157.07,45078528
2020-10-29,7166.79,7176.88,7060.93,7143.52,42752431
2020-10-30,7064.64,7109.24,6978.3,7060.3,44630496
2020-11-02,7110.73,7270.35,7096.63,7214.22,39904594
2020-11-03,7276.45,7590.49,7266.62,7588.44,46813877
