"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"05/05/2023,""1.7765"",""1.7761"",""1.7834"",""1.7702"","""",""0.03%"""
"04/05/2023,""1.7759"",""1.7682"",""1.7802"",""1.7632"","""",""0.46%"""
"03/05/2023,""1.7677"",""1.7781"",""1.7782"",""1.7636"","""",""-0.57%"""
"02/05/2023,""1.7778"",""1.7800"",""1.7876"",""1.7766"","""",""0.17%"""
"01/05/2023,""1.7747"",""1.7753"",""1.7753"",""1.7753"","""",""-0.01%"""
"28/04/2023,""1.7749"",""1.7734"",""1.7841"",""1.7707"","""",""0.09%"""
"27/04/2023,""1.7733"",""1.7714"",""1.7794"",""1.7678"","""",""0.12%"""
"26/04/2023,""1.7712"",""1.7821"",""1.7832"",""1.7628"","""",""-0.59%"""
"25/04/2023,""1.7817"",""1.7707"",""1.7841"",""1.7671"","""",""0.66%"""
"24/04/2023,""1.7701"",""1.7818"",""1.7837"",""1.7697"","""",""-0.67%"""
"21/04/2023,""1.7821"",""1.7826"",""1.7882"",""1.7790"","""",""-0.02%"""
"20/04/2023,""1.7825"",""1.7852"",""1.7890"",""1.7796"","""",""-0.13%"""
"19/04/2023,""1.7848"",""1.7824"",""1.7917"",""1.7804"","""",""0.15%"""
"18/04/2023,""1.7821"",""1.7779"",""1.7890"",""1.7779"","""",""0.21%"""
"17/04/2023,""1.7784"",""1.7789"",""1.7791"",""1.7788"","""",""-0.02%"""
"14/04/2023,""1.7788"",""1.7711"",""1.7825"",""1.7658"","""",""0.49%"""
"13/04/2023,""1.7701"",""1.7793"",""1.7817"",""1.7670"","""",""-0.50%"""
"12/04/2023,""1.7790"",""1.7924"",""1.7928"",""1.7780"","""",""-0.72%"""
"11/04/2023,""1.7919"",""1.8007"",""1.8016"",""1.7896"","""",""-0.47%"""
"10/04/2023,""1.8004"",""1.7954"",""1.8058"",""1.7914"","""",""0.40%"""
"07/04/2023,""1.7933"",""1.7906"",""1.7981"",""1.7902"","""",""0.16%"""
"06/04/2023,""1.7905"",""1.7931"",""1.7970"",""1.7881"","""",""-0.14%"""
"05/04/2023,""1.7930"",""1.7857"",""1.7959"",""1.7830"","""",""0.46%"""
"04/04/2023,""1.7848"",""1.7938"",""1.7973"",""1.7824"","""",""-0.50%"""
"03/04/2023,""1.7937"",""1.7991"",""1.8126"",""1.7916"","""",""-0.14%"""
"31/03/2023,""1.7962"",""1.7934"",""1.8003"",""1.7900"","""",""0.17%"""
"30/03/2023,""1.7932"",""1.8036"",""1.8070"",""1.7899"","""",""-0.55%"""
"29/03/2023,""1.8032"",""1.8034"",""1.8080"",""1.7989"","""",""0.01%"""
"28/03/2023,""1.8031"",""1.8114"",""1.8119"",""1.8027"","""",""-0.43%"""
"27/03/2023,""1.8108"",""1.8160"",""1.8204"",""1.8108"","""",""-0.37%"""
"24/03/2023,""1.8175"",""1.8056"",""1.8255"",""1.8043"","""",""0.68%"""
"23/03/2023,""1.8052"",""1.8017"",""1.8068"",""1.7894"","""",""0.22%"""
"22/03/2023,""1.8013"",""1.8164"",""1.8180"",""1.7926"","""",""-0.80%"""
"21/03/2023,""1.8158"",""1.8243"",""1.8274"",""1.8128"","""",""-0.43%"""
"20/03/2023,""1.8236"",""1.8328"",""1.8398"",""1.8225"","""",""-0.53%"""
"17/03/2023,""1.8333"",""1.8439"",""1.8439"",""1.8304"","""",""-0.52%"""
"16/03/2023,""1.8428"",""1.8491"",""1.8539"",""1.8388"","""",""-0.33%"""
"15/03/2023,""1.8489"",""1.8224"",""1.8599"",""1.8176"","""",""1.48%"""
"14/03/2023,""1.8219"",""1.8226"",""1.8317"",""1.8194"","""",""-0.02%"""
"13/03/2023,""1.8222"",""1.8233"",""1.8364"",""1.8195"","""",""-0.58%"""
"10/03/2023,""1.8328"",""1.8474"",""1.8498"",""1.8329"","""",""-1.05%"""
"09/03/2023,""1.8522"",""1.8540"",""1.8543"",""1.8514"","""",""-0.06%"""
"08/03/2023,""1.8534"",""1.8563"",""1.8576"",""1.8518"","""",""0.03%"""
"07/03/2023,""1.8529"",""1.8308"",""1.8538"",""1.8286"","""",""1.23%"""
"06/03/2023,""1.8304"",""1.8373"",""1.8414"",""1.8286"","""",""-0.46%"""
"03/03/2023,""1.8388"",""1.8457"",""1.8472"",""1.8385"","""",""-0.35%"""
"02/03/2023,""1.8453"",""1.8332"",""1.8494"",""1.8323"","""",""0.68%"""
"01/03/2023,""1.8328"",""1.8493"",""1.8513"",""1.8291"","""",""-0.87%"""
"28/02/2023,""1.8489"",""1.8436"",""1.8498"",""1.8374"","""",""0.31%"""
"27/02/2023,""1.8432"",""1.8565"",""1.8570"",""1.8415"","""",""-0.60%"""
"24/02/2023,""1.8544"",""1.8461"",""1.8565"",""1.8425"","""",""0.46%"""
"23/02/2023,""1.8460"",""1.8443"",""1.8492"",""1.8402"","""",""0.11%"""
"22/02/2023,""1.8439"",""1.8368"",""1.8455"",""1.8340"","""",""0.40%"""
"21/02/2023,""1.8366"",""1.8326"",""1.8387"",""1.8282"","""",""0.40%"""
"20/02/2023,""1.8292"",""1.8296"",""1.8332"",""1.8270"","""",""0.03%"""
"17/02/2023,""1.8287"",""1.8327"",""1.8431"",""1.8282"","""",""-0.20%"""
"16/02/2023,""1.8323"",""1.8295"",""1.8358"",""1.8239"","""",""0.16%"""
"15/02/2023,""1.8293"",""1.8214"",""1.8348"",""1.8203"","""",""0.42%"""
"14/02/2023,""1.8217"",""1.8240"",""1.8267"",""1.8103"","""",""-0.08%"""
"13/02/2023,""1.8232"",""1.8330"",""1.8343"",""1.8226"","""",""-0.45%"""
"10/02/2023,""1.8314"",""1.8211"",""1.8338"",""1.8188"","""",""0.57%"""
"09/02/2023,""1.8210"",""1.8259"",""1.8264"",""1.8122"","""",""-0.25%"""
"08/02/2023,""1.8256"",""1.8238"",""1.8264"",""1.8175"","""",""0.13%"""
"07/02/2023,""1.8232"",""1.8234"",""1.8337"",""1.8163"","""",""-0.01%"""
"06/02/2023,""1.8233"",""1.8123"",""1.8264"",""1.8114"","""",""0.66%"""
"03/02/2023,""1.8114"",""1.7939"",""1.8124"",""1.7876"","""",""1.04%"""
"02/02/2023,""1.7927"",""1.7944"",""1.7967"",""1.7754"","""",""-0.09%"""
"01/02/2023,""1.7944"",""1.7989"",""1.8000"",""1.7924"","""",""-0.48%"""
"31/01/2023,""1.8030"",""1.8053"",""1.8107"",""1.8002"","""",""0.23%"""
"30/01/2023,""1.7989"",""1.7995"",""1.7995"",""1.7995"","""",""-0.01%"""
"27/01/2023,""1.7991"",""1.7959"",""1.8047"",""1.7943"","""",""0.20%"""
"26/01/2023,""1.7955"",""1.7916"",""1.8026"",""1.7894"","""",""0.22%"""
"25/01/2023,""1.7915"",""1.7961"",""1.8016"",""1.7903"","""",""-0.24%"""
"24/01/2023,""1.7958"",""1.7989"",""1.8051"",""1.7947"",""26.75K"",""-0.16%"""
"23/01/2023,""1.7986"",""1.7958"",""1.8034"",""1.7901"",""19.68K"",""-0.16%"""
"20/01/2023,""1.8014"",""1.8056"",""1.8106"",""1.8010"",""33.65K"",""-0.21%"""
"19/01/2023,""1.8052"",""1.8118"",""1.8141"",""1.8040"",""36.43K"",""-0.34%"""
"18/01/2023,""1.8114"",""1.8123"",""1.8167"",""1.7966"",""20.62K"",""-0.07%"""
"17/01/2023,""1.8126"",""1.8075"",""1.8154"",""1.7993"",""19.00K"",""0.30%"""
"16/01/2023,""1.8071"",""1.8017"",""1.8109"",""1.8012"",""19.33K"",""0.11%"""
"13/01/2023,""1.8051"",""1.8022"",""1.8144"",""1.7995"",""26.29K"",""0.18%"""
"12/01/2023,""1.8018"",""1.8185"",""1.8227"",""1.7998"",""21.30K"",""-0.89%"""
"11/01/2023,""1.8180"",""1.8222"",""1.8237"",""1.8148"",""23.98K"",""-0.23%"""
"10/01/2023,""1.8221"",""1.8225"",""1.8261"",""1.8177"",""26.17K"",""0.00%"""
"09/01/2023,""1.8221"",""1.8375"",""1.8375"",""1.8175"",""20.35K"",""-0.82%"""
"06/01/2023,""1.8371"",""1.8588"",""1.8657"",""1.8367"",""25.42K"",""-1.16%"""
"05/01/2023,""1.8586"",""1.8444"",""1.8600"",""1.8396"",""22.33K"",""0.79%"""
"04/01/2023,""1.8441"",""1.8542"",""1.8555"",""1.8390"",""24.12K"",""-0.52%"""
"03/01/2023,""1.8538"",""1.8336"",""1.8592"",""1.8334"",""21.88K"",""1.49%"""
"02/01/2023,""1.8266"",""1.8272"",""1.8272"",""1.8272"","""",""-0.01%"""
"30/12/2022,""1.8268"",""1.8345"",""1.8386"",""1.8255"",""36.33K"",""-0.41%"""
"29/12/2022,""1.8343"",""1.8410"",""1.8433"",""1.8295"",""23.72K"",""-0.42%"""
"27/12/2022,""1.8421"",""1.8427"",""1.8427"",""1.8427"","""",""-0.01%"""
"23/12/2022,""1.8423"",""1.8460"",""1.8475"",""1.8394"",""9.18K"",""-0.17%"""
"22/12/2022,""1.8454"",""1.8443"",""1.8498"",""1.8348"",""26.98K"",""0.07%"""
"21/12/2022,""1.8441"",""1.8412"",""1.8471"",""1.8371"",""25.27K"",""0.19%"""
"20/12/2022,""1.8406"",""1.8439"",""1.8489"",""1.8349"",""48.53K"",""-0.16%"""
"19/12/2022,""1.8435"",""1.8442"",""1.8495"",""1.8349"",""32.47K"",""-0.21%"""
"16/12/2022,""1.8474"",""1.8405"",""1.8478"",""1.8342"",""23.82K"",""0.40%"""
"15/12/2022,""1.8401"",""1.8309"",""1.8467"",""1.8225"",""12.01K"",""0.52%"""
"14/12/2022,""1.8306"",""1.8396"",""1.8420"",""1.8286"",""10.17K"",""-0.47%"""
"13/12/2022,""1.8392"",""1.8563"",""1.8578"",""1.8324"",""10.79K"",""-0.87%"""
"12/12/2022,""1.8554"",""1.8609"",""1.8610"",""1.8485"",""11.53K"",""-0.09%"""
"09/12/2022,""1.8570"",""1.8528"",""1.8611"",""1.8472"",""19.35K"",""0.24%"""
"08/12/2022,""1.8526"",""1.8613"",""1.8648"",""1.8513"",""29.66K"",""-0.49%"""
"07/12/2022,""1.8618"",""1.8680"",""1.8730"",""1.8537"",""32.17K"",""-0.36%"""
"06/12/2022,""1.8685"",""1.8642"",""1.8701"",""1.8568"",""43.85K"",""0.26%"""
"05/12/2022,""1.8637"",""1.8570"",""1.8664"",""1.8458"",""23.87K"",""-0.39%"""
"02/12/2022,""1.8710"",""1.8585"",""1.8752"",""1.8546"",""17.70K"",""0.69%"""
"01/12/2022,""1.8581"",""1.8794"",""1.8819"",""1.8572"",""24.28K"",""-1.11%"""
"30/11/2022,""1.8790"",""1.8937"",""1.9006"",""1.8754"",""24.42K"",""-0.76%"""
"29/11/2022,""1.8933"",""1.8917"",""1.8952"",""1.8815"",""25.21K"",""0.11%"""
"28/11/2022,""1.8913"",""1.8887"",""1.8934"",""1.8630"",""18.38K"",""0.57%"""
"25/11/2022,""1.8806"",""1.8786"",""1.8890"",""1.8752"",""18.85K"",""0.13%"""
"24/11/2022,""1.8782"",""1.8815"",""1.8839"",""1.8718"",""23.95K"",""-0.15%"""
"23/11/2022,""1.8811"",""1.8981"",""1.8997"",""1.8797"",""25.46K"",""-0.89%"""
"22/11/2022,""1.8979"",""1.9097"",""1.9102"",""1.8973"",""24.64K"",""-0.61%"""
"21/11/2022,""1.9096"",""1.9020"",""1.9133"",""1.9014"",""19.55K"",""0.82%"""
"18/11/2022,""1.8941"",""1.8875"",""1.8963"",""1.8813"",""23.14K"",""0.40%"""
"17/11/2022,""1.8866"",""1.8815"",""1.8980"",""1.8793"",""22.86K"",""0.28%"""
"16/11/2022,""1.8813"",""1.8899"",""1.8927"",""1.8738"",""11.43K"",""-0.43%"""
"15/11/2022,""1.8895"",""1.8939"",""1.9026"",""1.8664"",""10.34K"",""-0.21%"""
"14/11/2022,""1.8935"",""1.8975"",""1.9040"",""1.8880"",""7.81K"",""0.25%"""
"11/11/2022,""1.8887"",""1.9158"",""1.9244"",""1.8870"",""46.60K"",""-1.39%"""
"10/11/2022,""1.9153"",""1.9533"",""1.9686"",""1.9132"",""35.53K"",""-1.93%"""
"09/11/2022,""1.9529"",""1.9414"",""1.9574"",""1.9385"",""38.98K"",""0.61%"""
"08/11/2022,""1.9410"",""1.9517"",""1.9612"",""1.9370"",""43.64K"",""-0.52%"""
"07/11/2022,""1.9512"",""1.9634"",""1.9710"",""1.9489"",""20.83K"",""-0.64%"""
"04/11/2022,""1.9638"",""2.0064"",""2.0076"",""1.9622"",""37.63K"",""-2.08%"""
"03/11/2022,""2.0055"",""1.9919"",""2.0103"",""1.9875"",""32.12K"",""0.69%"""
"02/11/2022,""1.9918"",""1.9807"",""1.9934"",""1.9603"",""39.36K"",""0.57%"""
"01/11/2022,""1.9806"",""1.9786"",""1.9851"",""1.9649"",""39.03K"",""0.13%"""
"31/10/2022,""1.9781"",""1.9656"",""1.9813"",""1.9648"",""25.04K"",""0.81%"""
"28/10/2022,""1.9622"",""1.9629"",""1.9703"",""1.9560"",""41.22K"",""-0.01%"""
"27/10/2022,""1.9624"",""1.9405"",""1.9643"",""1.9375"",""53.19K"",""1.20%"""
"26/10/2022,""1.9392"",""1.9623"",""1.9670"",""1.9384"",""45.98K"",""-1.15%"""
"25/10/2022,""1.9618"",""1.9806"",""1.9859"",""1.9602"",""40.26K"",""-0.93%"""
"24/10/2022,""1.9803"",""1.9833"",""1.9944"",""1.9756"",""32.12K"",""-0.14%"""
"21/10/2022,""1.9830"",""1.9988"",""2.0153"",""1.9819"",""10.31K"",""-0.75%"""
"20/10/2022,""1.9980"",""2.0013"",""2.0052"",""1.9864"",""10.70K"",""-0.14%"""
"19/10/2022,""2.0008"",""1.9836"",""2.0047"",""1.9812"",""10.71K"",""0.89%"""
"18/10/2022,""1.9832"",""1.9871"",""1.9934"",""1.9806"",""11.30K"",""-0.18%"""
"17/10/2022,""1.9868"",""2.0120"",""2.0120"",""1.9850"",""6.97K"",""-1.22%"""
"14/10/2022,""2.0114"",""2.0008"",""2.0148"",""1.9943"",""28.91K"",""0.57%"""
"13/10/2022,""2.0000"",""2.0149"",""2.0294"",""1.9944"",""10.89K"",""-0.75%"""
"12/10/2022,""2.0152"",""2.0147"",""2.0231"",""2.0096"",""11.12K"",""0.05%"""
"11/10/2022,""2.0142"",""2.0159"",""2.0222"",""2.0008"",""11.20K"",""-0.04%"""
"10/10/2022,""2.0150"",""2.0082"",""2.0203"",""2.0075"",""7.59K"",""0.40%"""
"07/10/2022,""2.0069"",""1.9978"",""2.0109"",""1.9922"",""39.95K"",""0.49%"""
"06/10/2022,""1.9971"",""1.9790"",""1.9984"",""1.9701"",""42.60K"",""0.94%"""
"05/10/2022,""1.9785"",""1.9588"",""1.9887"",""1.9568"",""36.25K"",""1.04%"""
"04/10/2022,""1.9581"",""1.9905"",""1.9947"",""1.9556"",""43.40K"",""-1.60%"""
"03/10/2022,""1.9900"",""1.9978"",""2.0055"",""1.9865"",""30.44K"",""-0.25%"""
"30/09/2022,""1.9950"",""1.9927"",""2.0094"",""1.9847"",""45.99K"",""0.15%"""
"29/09/2022,""1.9920"",""2.0087"",""2.0299"",""1.9924"",""49.02K"",""-0.81%"""
"28/09/2022,""2.0082"",""2.0386"",""2.0507"",""2.0055"",""40.96K"",""-1.49%"""
"27/09/2022,""2.0385"",""2.0357"",""2.0441"",""2.0224"",""49.62K"",""0.17%"""
"26/09/2022,""2.0351"",""2.0262"",""2.0375"",""2.0159"",""35.76K"",""0.90%"""
"23/09/2022,""2.0170"",""1.9888"",""2.0231"",""1.9851"",""42.07K"",""1.45%"""
"22/09/2022,""1.9881"",""1.9880"",""1.9941"",""1.9740"",""46.91K"",""0.01%"""
"21/09/2022,""1.9879"",""1.9613"",""1.9929"",""1.9601"",""41.98K"",""1.36%"""
"20/09/2022,""1.9612"",""1.9513"",""1.9648"",""1.9456"",""39.20K"",""0.53%"""
"19/09/2022,""1.9509"",""1.9575"",""1.9628"",""1.9503"",""24.95K"",""-0.36%"""
"16/09/2022,""1.9579"",""1.9583"",""1.9586"",""1.9579"",""0.01K"",""-0.01%"""
"15/09/2022,""1.9581"",""1.9631"",""1.9645"",""1.9568"",""1.06K"",""-0.15%"""
"14/09/2022,""1.9610"",""1.9618"",""1.9641"",""1.9585"",""1.81K"",""-0.05%"""
"13/09/2022,""1.9619"",""1.9322"",""1.9626"",""1.9200"",""17.53K"",""1.55%"""
"12/09/2022,""1.9320"",""1.9384"",""1.9397"",""1.9178"",""9.87K"",""-0.80%"""
"09/09/2022,""1.9475"",""1.9550"",""1.9559"",""1.9340"",""9.51K"",""-0.39%"""
"08/09/2022,""1.9552"",""1.9556"",""1.9693"",""1.9499"",""12.92K"",""0.07%"""
"07/09/2022,""1.9538"",""1.9747"",""1.9806"",""1.9535"",""15.71K"",""-1.03%"""
"06/09/2022,""1.9742"",""1.9700"",""1.9830"",""1.9584"",""15.58K"",""0.26%"""
"05/09/2022,""1.9690"",""1.9736"",""1.9745"",""1.9668"",""7.65K"",""0.80%"""
"02/09/2022,""1.9533"",""1.9666"",""1.9670"",""1.9503"",""3.10K"",""-0.67%"""
"01/09/2022,""1.9665"",""1.9445"",""1.9733"",""1.9445"",""7.07K"",""1.11%"""
"31/08/2022,""1.9450"",""1.9533"",""1.9616"",""1.9404"",""16.45K"",""-0.38%"""
"30/08/2022,""1.9525"",""1.9566"",""1.9596"",""1.9452"",""15.77K"",""-0.17%"""
"29/08/2022,""1.9558"",""1.9720"",""1.9722"",""1.9504"",""10.21K"",""-0.35%"""
"26/08/2022,""1.9626"",""1.9607"",""1.9665"",""1.9383"",""39.61K"",""0.12%"""
"25/08/2022,""1.9602"",""1.9624"",""1.9661"",""1.9491"",""43.30K"",""-0.08%"""
"24/08/2022,""1.9618"",""1.9618"",""1.9737"",""1.9557"",""36.69K"",""0.03%"""
"23/08/2022,""1.9612"",""1.9668"",""1.9756"",""1.9522"",""40.19K"",""-0.27%"""
"22/08/2022,""1.9665"",""1.9489"",""1.9705"",""1.9467"",""32.80K"",""0.93%"""
"19/08/2022,""1.9483"",""1.9384"",""1.9497"",""1.9370"",""38.12K"",""0.54%"""
"18/08/2022,""1.9379"",""1.9210"",""1.9404"",""1.9186"",""39.81K"",""0.88%"""
"17/08/2022,""1.9210"",""1.9227"",""1.9281"",""1.9167"",""40.32K"",""-0.09%"""
"16/08/2022,""1.9227"",""1.9253"",""1.9324"",""1.9183"",""25.56K"",""-0.11%"""
"15/08/2022,""1.9248"",""1.9080"",""1.9262"",""1.9077"",""9.43K"",""0.99%"""
"12/08/2022,""1.9059"",""1.8945"",""1.9104"",""1.8936"",""11.73K"",""0.62%"""
"11/08/2022,""1.8941"",""1.8991"",""1.9036"",""1.8870"",""11.29K"",""-0.24%"""
"10/08/2022,""1.8987"",""1.9151"",""1.9173"",""1.8865"",""11.34K"",""-0.83%"""
"09/08/2022,""1.9146"",""1.9182"",""1.9197"",""1.9085"",""10.75K"",""-0.17%"""
"08/08/2022,""1.9178"",""1.9209"",""1.9230"",""1.9131"",""7.66K"",""-0.33%"""
"05/08/2022,""1.9241"",""1.9085"",""1.9287"",""1.9076"",""11.31K"",""0.84%"""
"04/08/2022,""1.9081"",""1.9238"",""1.9261"",""1.9073"",""14.16K"",""-0.79%"""
"03/08/2022,""1.9233"",""1.9238"",""1.9322"",""1.9158"",""13.47K"",""0.00%"""
"02/08/2022,""1.9233"",""1.9060"",""1.9246"",""1.9001"",""14.49K"",""0.91%"""
"01/08/2022,""1.9059"",""1.9145"",""1.9150"",""1.9033"",""6.57K"",""-0.33%"""
"29/07/2022,""1.9123"",""1.9179"",""1.9277"",""1.9072"",""43.75K"",""-0.29%"""
"28/07/2022,""1.9178"",""1.9179"",""1.9339"",""1.9109"",""38.02K"",""0.02%"""
"27/07/2022,""1.9175"",""1.9332"",""1.9372"",""1.9136"",""15.65K"",""-0.79%"""
"26/07/2022,""1.9328"",""1.9133"",""1.9351"",""1.9081"",""14.68K"",""1.02%"""
"25/07/2022,""1.9133"",""1.9176"",""1.9208"",""1.9068"",""9.70K"",""-0.05%"""
"22/07/2022,""1.9143"",""1.9122"",""1.9305"",""1.9072"",""11.11K"",""0.14%"""
"21/07/2022,""1.9117"",""1.9218"",""1.9257"",""1.9029"",""12.78K"",""-0.45%"""
"20/07/2022,""1.9203"",""1.9128"",""1.9260"",""1.9037"",""15.66K"",""0.43%"""
"19/07/2022,""1.9120"",""1.9284"",""1.9326"",""1.9047"",""15.86K"",""-0.81%"""
"18/07/2022,""1.9277"",""1.9380"",""1.9403"",""1.9171"",""10.46K"",""-0.55%"""
"15/07/2022,""1.9384"",""1.9525"",""1.9545"",""1.9368"",""13.36K"",""-0.68%"""
"14/07/2022,""1.9517"",""1.9438"",""1.9654"",""1.9436"",""15.98K"",""0.38%"""
"13/07/2022,""1.9443"",""1.9484"",""1.9562"",""1.9323"",""16.12K"",""-0.22%"""
"12/07/2022,""1.9486"",""1.9480"",""1.9560"",""1.9415"",""15.73K"",""0.04%"""
"11/07/2022,""1.9478"",""1.9269"",""1.9495"",""1.9265"",""10.25K"",""1.35%"""
"08/07/2022,""1.9218"",""1.9248"",""1.9417"",""1.9189"",""11.73K"",""-0.14%"""
"07/07/2022,""1.9244"",""1.9207"",""1.9282"",""1.9135"",""15.72K"",""0.20%"""
"06/07/2022,""1.9205"",""1.9056"",""1.9248"",""1.9036"",""15.16K"",""0.81%"""
"05/07/2022,""1.9051"",""1.8768"",""1.9111"",""1.8717"",""14.19K"",""1.55%"""
"04/07/2022,""1.8761"",""1.8750"",""1.8777"",""1.8694"",""7.99K"",""-0.29%"""
"01/07/2022,""1.8815"",""1.8655"",""1.8867"",""1.8651"",""11.18K"",""0.87%"""
"30/06/2022,""1.8652"",""1.8732"",""1.8839"",""1.8648"",""15.62K"",""-0.41%"""
"29/06/2022,""1.8728"",""1.8590"",""1.8745"",""1.8562"",""15.54K"",""0.76%"""
"28/06/2022,""1.8586"",""1.8483"",""1.8622"",""1.8441"",""15.85K"",""0.58%"""
"27/06/2022,""1.8479"",""1.8511"",""1.8533"",""1.8424"",""10.32K"",""-0.16%"""
"24/06/2022,""1.8508"",""1.8583"",""1.8607"",""1.8505"",""10.65K"",""-0.40%"""
"23/06/2022,""1.8582"",""1.8507"",""1.8659"",""1.8484"",""16.03K"",""0.43%"""
"22/06/2022,""1.8503"",""1.8567"",""1.8680"",""1.8441"",""15.59K"",""-0.32%"""
"21/06/2022,""1.8563"",""1.8613"",""1.8614"",""1.8480"",""15.62K"",""-0.26%"""
"20/06/2022,""1.8611"",""1.8579"",""1.8632"",""1.8546"",""10.16K"",""-0.06%"""
"17/06/2022,""1.8622"",""1.8542"",""1.8726"",""1.8520"",""45.15K"",""0.47%"""
"16/06/2022,""1.8534"",""1.8727"",""1.8842"",""1.8448"",""52.45K"",""-1.01%"""
"15/06/2022,""1.8724"",""1.8778"",""1.8881"",""1.8612"",""53.29K"",""-0.26%"""
"14/06/2022,""1.8773"",""1.8794"",""1.8812"",""1.8657"",""28.93K"",""-0.12%"""
"13/06/2022,""1.8795"",""1.8637"",""1.8807"",""1.8635"",""9.00K"",""1.09%"""
"10/06/2022,""1.8592"",""1.8421"",""1.8618"",""1.8376"",""39.15K"",""0.95%"""
"09/06/2022,""1.8417"",""1.8252"",""1.8434"",""1.8153"",""40.93K"",""0.94%"""
"08/06/2022,""1.8246"",""1.8277"",""1.8329"",""1.8195"",""34.12K"",""-0.11%"""
"07/06/2022,""1.8266"",""1.8289"",""1.8363"",""1.8253"",""37.22K"",""-0.09%"""
"06/06/2022,""1.8283"",""1.8220"",""1.8307"",""1.8190"",""20.94K"",""0.41%"""
"03/06/2022,""1.8208"",""1.8197"",""1.8272"",""1.8168"",""9.60K"",""0.07%"""
"02/06/2022,""1.8195"",""1.8369"",""1.8376"",""1.8191"",""14.57K"",""-0.88%"""
"01/06/2022,""1.8356"",""1.8220"",""1.8406"",""1.8212"",""14.42K"",""0.76%"""
"31/05/2022,""1.8218"",""1.8147"",""1.8316"",""1.8142"",""15.15K"",""0.44%"""
"30/05/2022,""1.8139"",""1.8182"",""1.8212"",""1.8130"",""9.58K"",""-0.69%"""
"27/05/2022,""1.8265"",""1.8235"",""1.8284"",""1.8167"",""11.58K"",""0.21%"""
"26/05/2022,""1.8227"",""1.8310"",""1.8345"",""1.8223"",""15.02K"",""-0.45%"""
"25/05/2022,""1.8309"",""1.8270"",""1.8379"",""1.8262"",""10.12K"",""0.37%"""
"24/05/2022,""1.8242"",""1.8291"",""1.8348"",""1.8218"",""5.89K"",""-0.25%"""
"23/05/2022,""1.8287"",""1.8518"",""1.8525"",""1.8282"",""11.37K"",""-1.22%"""
"20/05/2022,""1.8512"",""1.8479"",""1.8570"",""1.8452"",""13.56K"",""0.19%"""
"19/05/2022,""1.8477"",""1.8695"",""1.8699"",""1.8438"",""15.76K"",""-1.16%"""
"18/05/2022,""1.8693"",""1.8540"",""1.8700"",""1.8514"",""15.43K"",""0.84%"""
"17/05/2022,""1.8537"",""1.8745"",""1.8756"",""1.8529"",""14.66K"",""-1.09%"""
"16/05/2022,""1.8741"",""1.8797"",""1.8824"",""1.8728"",""8.21K"",""-0.21%"""
"13/05/2022,""1.8780"",""1.8844"",""1.8900"",""1.8769"",""41.66K"",""-0.32%"""
"12/05/2022,""1.8841"",""1.8606"",""1.8891"",""1.8572"",""51.45K"",""1.30%"""
"11/05/2022,""1.8599"",""1.8578"",""1.8623"",""1.8491"",""53.80K"",""0.14%"""
"10/05/2022,""1.8573"",""1.8518"",""1.8584"",""1.8476"",""44.73K"",""0.32%"""
"09/05/2022,""1.8513"",""1.8536"",""1.8638"",""1.8463"",""37.27K"",""-0.13%"""
"06/05/2022,""1.8538"",""1.8551"",""1.8660"",""1.8451"",""43.46K"",""-0.05%"""
"05/05/2022,""1.8548"",""1.8413"",""1.8642"",""1.8377"",""48.25K"",""0.76%"""
"04/05/2022,""1.8409"",""1.8590"",""1.8617"",""1.8396"",""40.93K"",""-0.95%"""
"03/05/2022,""1.8585"",""1.8618"",""1.8643"",""1.8487"",""35.12K"",""-0.16%"""
"02/05/2022,""1.8614"",""1.8539"",""1.8644"",""1.8506"",""20.61K"",""0.36%"""
"29/04/2022,""1.8548"",""1.8627"",""1.8643"",""1.8463"",""45.91K"",""-0.40%"""
"28/04/2022,""1.8622"",""1.8528"",""1.8678"",""1.8512"",""49.24K"",""0.53%"""
"27/04/2022,""1.8524"",""1.8387"",""1.8603"",""1.8355"",""45.20K"",""0.78%"""
"26/04/2022,""1.8381"",""1.8256"",""1.8391"",""1.8211"",""38.67K"",""0.70%"""
"25/04/2022,""1.8254"",""1.8040"",""1.8285"",""1.8039"",""33.86K"",""0.77%"""
"22/04/2022,""1.8115"",""1.8051"",""1.8160"",""1.8022"",""29.31K"",""0.38%"""
"21/04/2022,""1.8047"",""1.8023"",""1.8072"",""1.7882"",""41.36K"",""0.17%"""
"20/04/2022,""1.8017"",""1.8130"",""1.8138"",""1.7996"",""46.07K"",""-0.61%"""
"19/04/2022,""1.8127"",""1.8141"",""1.8177"",""1.8087"",""43.75K"",""-0.06%"""
"18/04/2022,""1.8137"",""1.8101"",""1.8162"",""1.8072"",""21.43K"",""0.30%"""
"15/04/2022,""1.8083"",""1.8061"",""1.8116"",""1.8056"",""29.44K"",""0.14%"""
"14/04/2022,""1.8058"",""1.7955"",""1.8182"",""1.7904"",""28.02K"",""0.60%"""
"13/04/2022,""1.7951"",""1.8065"",""1.8096"",""1.7953"",""14.76K"",""-0.62%"""
"12/04/2022,""1.8063"",""1.7970"",""1.8075"",""1.7937"",""14.74K"",""0.54%"""
"11/04/2022,""1.7966"",""1.7969"",""1.7990"",""1.7888"",""9.81K"",""-0.05%"""
