"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"03/22/2024,""23.4260"",""23.2990"",""23.5000"",""23.2700"","""",""0.54%"""
"03/21/2024,""23.3010"",""23.0780"",""23.3430"",""23.0045"","""",""1.09%"""
"03/20/2024,""23.0490"",""23.2500"",""23.3660"",""23.0450"","""",""-0.74%"""
"03/19/2024,""23.2220"",""23.2065"",""23.3305"",""23.1765"","""",""0.17%"""
"03/18/2024,""23.1830"",""23.0975"",""23.2330"",""23.0610"","""",""0.47%"""
"03/15/2024,""23.0750"",""23.1570"",""23.1930"",""23.0600"","""",""-0.22%"""
"03/14/2024,""23.1250"",""23.0600"",""23.1820"",""22.9795"","""",""0.27%"""
"03/13/2024,""23.0620"",""23.1410"",""23.1770"",""23.0290"","""",""-0.26%"""
"03/12/2024,""23.1210"",""23.1810"",""23.2185"",""23.0910"","""",""-0.15%"""
"03/11/2024,""23.1550"",""23.1395"",""23.2065"",""23.0745"","""",""0.12%"""
"03/08/2024,""23.1280"",""23.1585"",""23.2340"",""23.0400"","""",""0.00%"""
"03/07/2024,""23.1280"",""23.2740"",""23.3450"",""23.1390"","""",""-0.59%"""
"03/06/2024,""23.2650"",""23.3345"",""23.3905"",""23.2300"","""",""-0.18%"""
"03/05/2024,""23.3060"",""23.3725"",""23.4255"",""23.2980"","""",""-0.21%"""
"03/04/2024,""23.3540"",""23.3780"",""23.4005"",""23.3285"","""",""0.00%"""
"03/01/2024,""23.3550"",""23.4485"",""23.4785"",""23.3585"","""",""-0.29%"""
"02/29/2024,""23.4230"",""23.3430"",""23.4750"",""23.3085"","""",""0.48%"""
"02/28/2024,""23.3110"",""23.3460"",""23.4730"",""23.3180"","""",""-0.13%"""
"02/27/2024,""23.3410"",""23.3855"",""23.4165"",""23.2890"","""",""-0.09%"""
"02/26/2024,""23.3610"",""23.4020"",""23.4590"",""23.3515"","""",""-0.19%"""
"02/23/2024,""23.4060"",""23.4210"",""23.4950"",""23.3755"","""",""-0.04%"""
"02/22/2024,""23.4160"",""23.4015"",""23.4790"",""23.2000"","""",""0.15%"""
"02/21/2024,""23.3810"",""23.4890"",""23.5400"",""23.3785"","""",""-0.40%"""
"02/20/2024,""23.4740"",""23.6350"",""23.6825"",""23.4255"","""",""-0.57%"""
"02/19/2024,""23.6090"",""23.6020"",""23.6915"",""23.5715"","""",""0.09%"""
"02/16/2024,""23.5870"",""23.5190"",""23.7495"",""23.4970"","""",""0.36%"""
"02/15/2024,""23.5020"",""23.6750"",""23.7795"",""23.4900"","""",""-0.57%"""
"02/14/2024,""23.6370"",""23.6440"",""23.7585"",""23.6190"","""",""-0.03%"""
"02/13/2024,""23.6430"",""23.4470"",""23.7240"",""23.3830"","""",""0.94%"""
"02/12/2024,""23.4230"",""23.3910"",""23.4920"",""23.3330"","""",""0.28%"""
"02/09/2024,""23.3580"",""23.4060"",""23.4625"",""23.3000"","""",""-0.22%"""
"02/08/2024,""23.4100"",""23.1705"",""23.4580"",""23.1200"","""",""1.13%"""
"02/07/2024,""23.1480"",""23.1775"",""23.2275"",""23.1275"","""",""-0.02%"""
