"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"10/11/2023,""330.65"",""330.65"",""330.65"",""330.65"","""",""0.00%"""
"10/10/2023,""330.65"",""330.65"",""330.65"",""330.65"","""",""-0.68%"""
"10/09/2023,""332.92"",""332.92"",""332.92"",""332.92"","""",""0.00%"""
"10/06/2023,""332.92"",""332.92"",""332.92"",""332.92"","""",""0.64%"""
"10/05/2023,""330.79"",""330.79"",""330.79"",""330.79"","""",""0.00%"""
"10/04/2023,""330.79"",""330.79"",""330.79"",""330.79"","""",""0.00%"""
"10/03/2023,""330.79"",""330.26"",""330.79"",""330.26"","""",""0.16%"""
"10/02/2023,""330.26"",""330.26"",""330.26"",""330.26"","""",""0.00%"""
"09/29/2023,""330.26"",""330.26"",""330.26"",""330.26"","""",""0.00%"""
"09/28/2023,""330.26"",""330.26"",""330.26"",""330.26"","""",""0.00%"""
"09/27/2023,""330.26"",""330.26"",""330.26"",""330.26"","""",""0.00%"""
"09/26/2023,""330.26"",""330.26"",""330.26"",""330.26"","""",""0.00%"""
"09/25/2023,""330.26"",""330.26"",""330.26"",""330.26"","""",""0.00%"""
"09/22/2023,""330.26"",""329.73"",""330.26"",""329.73"","""",""0.00%"""
"09/21/2023,""330.26"",""329.73"",""330.26"",""329.73"","""",""0.00%"""
"09/20/2023,""330.26"",""328.67"",""330.26"",""328.67"","""",""0.32%"""
"09/19/2023,""329.20"",""329.20"",""329.20"",""329.20"","""",""0.16%"""
"09/18/2023,""328.67"",""328.67"",""328.67"",""328.67"","""",""-0.18%"""
"09/14/2023,""329.25"",""329.25"",""329.25"",""329.25"","""",""-0.16%"""
"09/13/2023,""329.79"",""329.79"",""329.79"",""329.79"","""",""0.16%"""
"09/12/2023,""329.25"",""330.32"",""330.32"",""329.25"","""",""-0.32%"""
"09/11/2023,""330.32"",""330.32"",""330.32"",""330.32"","""",""0.00%"""
"09/08/2023,""330.32"",""330.32"",""330.32"",""330.32"","""",""0.32%"""
"09/07/2023,""329.25"",""329.25"",""329.25"",""329.25"","""",""0.00%"""
"09/06/2023,""329.25"",""329.25"",""329.25"",""329.25"","""",""-0.32%"""
"09/05/2023,""330.32"",""330.32"",""330.32"",""330.32"","""",""-0.16%"""
"09/04/2023,""330.85"",""330.85"",""330.85"",""330.85"","""",""0.00%"""
"08/31/2023,""330.85"",""330.85"",""330.85"",""330.85"","""",""0.00%"""
"08/30/2023,""330.85"",""330.85"",""330.85"",""330.85"","""",""0.00%"""
"08/28/2023,""330.85"",""330.85"",""330.85"",""330.85"","""",""0.18%"""
"08/25/2023,""330.26"",""330.26"",""330.26"",""330.26"","""",""0.00%"""
"08/24/2023,""330.26"",""330.26"",""330.26"",""330.26"","""",""0.87%"""
"08/23/2023,""327.41"",""327.41"",""327.41"",""327.41"","""",""0.00%"""
"08/22/2023,""327.41"",""327.41"",""327.41"",""327.41"","""",""0.82%"""
"08/21/2023,""324.76"",""324.76"",""324.76"",""324.76"","""",""0.35%"""
"08/18/2023,""323.62"",""323.62"",""323.62"",""323.62"","""",""0.00%"""
"08/17/2023,""323.62"",""323.62"",""323.62"",""323.62"","""",""0.00%"""
"08/16/2023,""323.62"",""323.62"",""323.62"",""323.62"","""",""0.00%"""
"08/15/2023,""323.62"",""323.62"",""323.62"",""323.62"","""",""0.00%"""
"08/14/2023,""323.62"",""323.62"",""323.62"",""323.62"","""",""0.83%"""
"08/11/2023,""320.96"",""320.96"",""320.96"",""320.96"","""",""0.00%"""
"08/10/2023,""320.96"",""320.96"",""320.96"",""320.96"","""",""-0.54%"""
"08/09/2023,""322.71"",""322.71"",""322.71"",""322.71"","""",""0.00%"""
"08/08/2023,""322.71"",""322.71"",""322.71"",""322.71"","""",""0.00%"""
"08/07/2023,""322.71"",""322.71"",""322.71"",""322.71"","""",""0.00%"""
"08/04/2023,""322.71"",""322.71"",""322.71"",""322.71"","""",""0.00%"""
"08/03/2023,""322.71"",""322.71"",""322.71"",""322.71"","""",""0.55%"""
"08/02/2023,""320.96"",""320.96"",""320.96"",""320.96"","""",""0.00%"""
"08/01/2023,""320.96"",""320.96"",""320.96"",""320.96"","""",""0.00%"""
"07/31/2023,""320.96"",""320.96"",""320.96"",""320.96"","""",""0.00%"""
"07/28/2023,""320.96"",""320.96"",""320.96"",""320.96"","""",""0.00%"""
"07/27/2023,""320.96"",""320.96"",""320.96"",""320.96"","""",""0.00%"""
"07/26/2023,""320.96"",""320.96"",""320.96"",""320.96"","""",""0.00%"""
"07/25/2023,""320.96"",""320.96"",""320.96"",""320.96"","""",""0.00%"""
"07/24/2023,""320.96"",""320.96"",""320.96"",""320.96"","""",""0.00%"""
"07/21/2023,""320.96"",""320.96"",""320.96"",""320.96"","""",""0.00%"""
"07/20/2023,""320.96"",""320.96"",""320.96"",""320.96"","""",""-0.92%"""
"07/19/2023,""323.95"",""323.95"",""323.95"",""323.95"","""",""0.00%"""
"07/18/2023,""323.95"",""323.95"",""323.95"",""323.95"","""",""0.00%"""
"07/17/2023,""323.95"",""323.95"",""323.95"",""323.95"","""",""0.00%"""
"07/14/2023,""323.95"",""323.95"",""323.95"",""323.95"","""",""0.00%"""
"07/13/2023,""323.95"",""323.95"",""323.95"",""323.95"","""",""1.28%"""
"07/12/2023,""319.85"",""319.85"",""319.85"",""319.85"","""",""0.00%"""
"07/11/2023,""319.85"",""319.85"",""319.85"",""319.85"","""",""0.94%"""
"07/10/2023,""316.87"",""317.45"",""317.45"",""316.87"","""",""-1.46%"""
"07/07/2023,""321.55"",""321.55"",""321.55"",""321.55"","""",""0.00%"""
"07/06/2023,""321.55"",""321.55"",""321.55"",""321.55"","""",""0.00%"""
"07/04/2023,""321.55"",""321.55"",""321.55"",""321.55"","""",""0.00%"""
"07/03/2023,""321.55"",""321.55"",""321.55"",""321.55"","""",""0.00%"""
"06/30/2023,""321.55"",""321.55"",""321.55"",""321.55"","""",""0.00%"""
"06/29/2023,""321.55"",""321.55"",""321.55"",""321.55"","""",""-0.92%"""
"06/28/2023,""324.53"",""324.53"",""324.53"",""324.53"","""",""0.00%"""
"06/27/2023,""324.53"",""324.53"",""324.53"",""324.53"","""",""0.55%"""
"06/26/2023,""322.74"",""322.74"",""322.74"",""322.74"","""",""0.00%"""
