"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"06/26/2024,""39,667.07"",""39,364.73"",""39,788.63"",""39,233.56"",""1.09B"",""1.26%"""
"06/25/2024,""39,173.15"",""38,833.90"",""39,215.07"",""38,758.07"",""1.08B"",""0.95%"""
"06/24/2024,""38,804.65"",""38,497.42"",""38,905.47"",""38,416.07"",""934.57M"",""0.54%"""
"06/21/2024,""38,596.47"",""38,608.66"",""38,795.68"",""38,532.13"",""1.41B"",""-0.09%"""
"06/20/2024,""38,633.02"",""38,410.32"",""38,637.62"",""38,263.08"",""880.45M"",""0.16%"""
"06/19/2024,""38,570.76"",""38,653.91"",""38,797.97"",""38,453.41"",""936.08M"",""0.23%"""
"06/18/2024,""38,482.11"",""38,433.48"",""38,519.02"",""38,332.89"",""970.82M"",""1.00%"""
"06/17/2024,""38,102.44"",""38,440.98"",""38,442.70"",""37,950.20"",""1.07B"",""-1.83%"""
"06/14/2024,""38,814.56"",""38,587.57"",""39,025.70"",""38,554.75"",""1.57B"",""0.24%"""
"06/13/2024,""38,720.47"",""39,182.06"",""39,252.44"",""38,689.79"",""1.16B"",""-0.40%"""
"06/12/2024,""38,876.71"",""38,865.15"",""38,945.99"",""38,809.36"",""1.08B"",""-0.66%"""
"06/11/2024,""39,134.79"",""39,175.59"",""39,336.66"",""39,074.88"",""933.29M"",""0.25%"""
"06/10/2024,""39,038.16"",""38,689.78"",""39,081.54"",""38,689.78"",""892.25M"",""0.92%"""
"06/07/2024,""38,683.93"",""38,597.55"",""38,747.27"",""38,560.85"",""962.36M"",""-0.05%"""
"06/06/2024,""38,703.51"",""38,841.66"",""39,011.93"",""38,693.50"",""1.19B"",""0.55%"""
"06/05/2024,""38,490.17"",""38,654.09"",""38,656.41"",""38,343.98"",""1.19B"",""-0.89%"""
"06/04/2024,""38,837.46"",""38,702.54"",""38,895.06"",""38,591.79"",""1.18B"",""-0.22%"""
"06/03/2024,""38,923.03"",""38,734.95"",""39,032.50"",""38,734.95"",""1.16B"",""1.13%"""
"05/31/2024,""38,487.90"",""38,173.22"",""38,526.93"",""38,087.61"",""2.11B"",""1.14%"""
"05/30/2024,""38,054.13"",""38,112.77"",""38,138.03"",""37,617.00"",""1.17B"",""-1.30%"""
"05/29/2024,""38,556.87"",""38,880.50"",""39,141.99"",""38,524.24"",""1.24B"",""-0.77%"""
"05/28/2024,""38,855.37"",""38,879.15"",""38,981.97"",""38,756.13"",""1.01B"",""-0.11%"""
"05/27/2024,""38,900.02"",""38,766.21"",""38,900.02"",""38,667.93"",""942.39M"",""0.66%"""
"05/24/2024,""38,646.11"",""38,506.03"",""38,740.82"",""38,367.70"",""963.06M"",""-1.17%"""
"05/23/2024,""39,103.22"",""38,803.13"",""39,129.47"",""38,617.43"",""1.08B"",""1.26%"""
"05/22/2024,""38,617.10"",""38,823.91"",""38,854.99"",""38,592.94"",""1.06B"",""-0.85%"""
"05/21/2024,""38,946.93"",""39,232.16"",""39,346.15"",""38,942.28"",""1.07B"",""-0.31%"""
"05/20/2024,""39,069.68"",""38,761.71"",""39,437.16"",""38,703.70"",""1.27B"",""0.73%"""
"05/17/2024,""38,787.38"",""38,561.04"",""38,842.49"",""38,539.56"",""1.33B"",""-0.34%"""
"05/16/2024,""38,920.26"",""38,645.96"",""38,949.38"",""38,513.33"",""1.58B"",""1.39%"""
"05/15/2024,""38,385.73"",""38,533.09"",""38,816.60"",""38,335.61"",""1.46B"",""0.08%"""
"05/14/2024,""38,356.06"",""38,287.99"",""38,477.68"",""38,084.71"",""1.43B"",""0.46%"""
"05/13/2024,""38,179.46"",""38,211.61"",""38,273.40"",""37,969.58"",""1.29B"",""-0.13%"""
"05/10/2024,""38,229.11"",""38,361.79"",""38,741.88"",""38,126.91"",""1.67B"",""0.41%"""
"05/09/2024,""38,073.98"",""38,242.92"",""38,429.81"",""38,072.24"",""1.19B"",""-0.34%"""
"05/08/2024,""38,202.37"",""38,677.57"",""38,749.35"",""38,159.85"",""1.20B"",""-1.63%"""
"05/07/2024,""38,835.10"",""38,636.23"",""38,863.14"",""38,541.97"",""1.15B"",""1.57%"""
"05/02/2024,""38,236.07"",""38,004.01"",""38,355.60"",""37,958.19"",""1.02B"",""-0.10%"""
"05/01/2024,""38,274.05"",""38,107.38"",""38,433.34"",""38,036.24"",""1.09B"",""-0.34%"""
"04/30/2024,""38,405.66"",""38,312.66"",""38,608.17"",""38,182.11"",""1.51B"",""1.24%"""
"04/26/2024,""37,934.76"",""37,725.61"",""38,097.54"",""37,550.70"",""1.25B"",""0.81%"""
"04/25/2024,""37,628.48"",""38,065.91"",""38,129.53"",""37,604.23"",""1.14B"",""-2.16%"""
"04/24/2024,""38,460.08"",""37,871.92"",""38,460.08"",""37,857.47"",""1.21B"",""2.42%"""
"04/23/2024,""37,552.16"",""37,797.06"",""37,817.78"",""37,397.27"",""959.27M"",""0.30%"""
